Iteration,Temperature,Best Fitness
880,41501534.097911924,29
881,41460032.563814014,29
882,41418572.5312502,29
883,41377153.95871895,29
884,41335776.80476023,29
885,41294441.02795547,29
886,41253146.58692752,29
887,41211893.44034059,29
888,41170681.54690025,29
889,41129510.86535335,29
890,41088381.354488,29
891,41047292.97313351,29
892,41006245.68016038,29
893,40965239.43448022,29
894,40924274.19504574,29
895,40883349.920850694,29
896,40842466.57092984,29
897,40801624.10435891,29
898,40760822.48025455,29
899,40720061.6577743,29
900,40679341.59611653,29
901,40638662.25452041,29
902,40598023.59226589,29
903,40557425.568673626,29
904,40516868.143104956,29
905,40476351.27496185,29
906,40435874.92368689,29
907,40395439.04876321,29
908,40355043.60971445,29
909,40314688.56610473,29
910,40274373.87753863,29
911,40234099.50366109,29
912,40193865.40415743,29
913,40153671.53875327,29
914,40113517.867214516,29
915,40073404.3493473,29
916,40033330.94499795,29
917,39993297.61405295,29
918,39953304.3164389,29
919,39913351.01212246,29
920,39873437.661110334,29
921,39833564.22344922,29
922,39793730.65922578,29
923,39753936.92856655,29
924,39714182.99163798,29
925,39674468.80864634,29
926,39634794.3398377,29
927,39595159.545497864,29
928,39555564.38595237,29
929,39516008.82156642,29
930,39476492.81274485,29
931,39437016.3199321,29
932,39397579.30361217,29
933,39358181.72430856,29
934,39318823.54258425,29
935,39279504.71904166,29
936,39240225.21432262,29
937,39200984.989108294,29
938,39161784.00411919,29
939,39122622.220115066,29
940,39083499.59789495,29
941,39044416.09829706,29
942,39005371.68219876,29
943,38966366.310516566,29
944,38927399.94420605,29
945,38888472.54426184,29
946,38849584.07171758,29
947,38810734.487645864,29
948,38771923.75315822,29
949,38733151.82940506,29
950,38694418.677575655,29
951,38655724.25889808,29
952,38617068.53463918,29
953,38578451.46610454,29
954,38539873.01463843,29
955,38501333.141623795,29
956,38462831.80848217,29
957,38424368.976673685,29
958,38385944.60769701,29
959,38347558.66308931,29
960,38309211.10442622,29
961,38270901.8933218,29
962,38232630.99142847,29
963,38194398.36043704,29
964,38156203.962076604,29
965,38118047.758114524,29
966,38079929.71035641,29
967,38041849.78064605,29
968,38003807.9308654,29
